feature,type,coefficient,odds_multiplier,count
Deep-Cavern Bat (repeat),squared,-0.10289068745738496,0.902225592664808,63
Hired Claw (repeat),squared,-0.10094819572747628,0.9039798616919985,22
"Ragavan, Nimble Pilferer (repeat)",squared,0.09965576701037092,1.1047905472583153,65
Arena of Glory (repeat),squared,-0.09643879380183747,0.9080654751343034,5
Dauthi Voidwalker (repeat),squared,-0.09628043226097911,0.9082092891691513,48
Underworld Breach (repeat),squared,-0.0954212877924027,0.9089899074401692,95
Sleight of Hand (repeat),squared,0.0935607480506269,1.0980773073710697,79
Urza's Bauble (repeat),squared,0.09347622077339836,1.0979844938087853,80
Go for the Throat (repeat),squared,-0.09325328493027385,0.9109627379394994,44
Breeding Pool (repeat),squared,0.09288139879663564,1.0973315827039107,47
Mystical Tutor (repeat),squared,0.09200267613528014,1.096367756105323,143
Treasure Cruise (repeat),squared,-0.09121559777068179,0.9128208875343047,111
Mother of Runes (repeat),squared,-0.08974046407415898,0.9141684140309138,45
"Nia, Skysail Storyteller (repeat)",squared,0.08971786246529212,1.0938656196151753,31
Hymn to Tourach (repeat),squared,-0.08933024794725859,0.9145434975844537,50
Fallen Shinobi (repeat),squared,-0.08902583008682406,0.9148219433390428,59
Kappa Cannoneer (repeat),squared,-0.08896132526271845,0.9148809556708554,75
Arid Mesa (repeat),squared,-0.08777791756897413,0.9159642737096794,73
Collective Brutality (repeat),squared,-0.08348642331266957,0.9199035758296787,52
Ocelot Pride (repeat),squared,0.08199807338246645,1.0854537185733684,45
Savai Triome (repeat),squared,-0.08097343945984756,0.9222181857324674,24
Reprieve (repeat),squared,-0.08063328642928375,0.9225319344014404,47
Cosmogrand Zenith (repeat),squared,-0.07915236171566435,0.9238991468616854,36
"Tezzeret, Cruel Captain (repeat)",squared,-0.07900628318683521,0.9240341185478381,66
Strip Mine (repeat),squared,-0.07893745359777786,0.9240977216253544,46
Polluted Delta (repeat),squared,0.07709652257972853,1.0801463298713554,106
Sol Ring (repeat),squared,-0.07694983507262294,0.9259363019687903,17
"Malcolm, Alluring Scoundrel (repeat)",squared,-0.07626094330889613,0.926574391623071,82
Crabomination (repeat),squared,-0.07509616974511235,0.9276542697639789,49
Enduring Innocence (repeat),squared,-0.07303646024335222,0.9295669371711842,31
"Teferi, Hero of Dominaria (repeat)",squared,-0.07302981093322562,0.9295731181705825,115
"Jace, Vryn's Prodigy (repeat)",squared,-0.07038647205660156,0.932033545371311,79
Daze (repeat),squared,-0.06869701663145993,0.9336095053831986,134
Flash (repeat),squared,-0.0684506413055354,0.9338395520671233,82
"Torsten, Founder of Benalia (repeat)",squared,-0.06841349047507062,0.9338742456264467,41
Brazen Borrower (repeat),squared,-0.06793281319859226,0.934323245658819,63
Talisman of Creativity (repeat),squared,-0.06738288162554101,0.9348372008181743,36
Cut Down (repeat),squared,-0.06705639104162554,0.9351424661921588,85
Noble Hierarch (repeat),squared,0.06538248222349702,1.0675672718093785,29
Generous Plunderer (repeat),squared,0.06426886982895039,1.0663790773802941,56
Cryptic Command (repeat),squared,-0.06414222434402951,0.937871601871397,122
Raugrin Triome (repeat),squared,0.0639999431418636,1.0660923381454799,49
Barrowgoyf (repeat),squared,-0.06314811315399109,0.9388044141083566,87
Sink into Stupor (repeat),squared,0.0629630355501501,1.0649874718277197,105
Fear of Missing Out (repeat),squared,-0.06152845570729302,0.9403261877119636,41
"Inti, Seneschal of the Sun (repeat)",squared,-0.06003316075695861,0.9417333044772316,37
Screaming Nemesis (repeat),squared,-0.060027893441533774,0.9417382648966564,58
Sheoldred's Edict (repeat),squared,-0.057659845993998315,0.9439709883452625,54
Chain Lightning (repeat),squared,-0.05745340824956016,0.9441658797026855,47
Fatal Push (repeat),squared,-0.057116771039700504,0.9444837745746926,85
"Laelia, the Blade Reforged (repeat)",squared,-0.05634774761938399,0.9452103840715002,76
Quantum Riddler (repeat),squared,-0.05603043515884681,0.945510358694521,100
No More Lies (repeat),squared,-0.05494476970447274,0.9465374240515164,114
Vampiric Tutor (repeat),squared,0.05451171369026401,1.0560248462892368,85
Unexpectedly Absent (repeat),squared,0.05386992905328791,1.0553473232018329,44
Underground Sea (repeat),squared,-0.053582682940966415,0.9478275685929167,33
Tishana's Tidebinder (repeat),squared,-0.053505711064440624,0.947900527467349,75
Luminarch Aspirant (repeat),squared,-0.053332004855100396,0.9480651979765379,64
Abrade (repeat),squared,-0.05269650127371434,0.9486678882908822,50
Hullbreacher (repeat),squared,-0.051262913270276746,0.9500288624998454,136
"Gut, True Soul Zealot (repeat)",squared,-0.049951391424032036,0.9512756635322555,54
Badlands (repeat),squared,0.0495758036134734,1.0508252455465226,21
Thundertrap Trainer (repeat),squared,0.04864989997784629,1.049852732927225,80
Mystic Confluence (repeat),squared,-0.04757145044697955,0.9535423396721887,149
Entomb (repeat),squared,-0.04668713302288787,0.9543859467310043,53
Memory Lapse (repeat),squared,0.04440461073294663,1.0454052515134589,140
"Titania, Protector of Argoth (repeat)",squared,-0.044254349246062495,0.9567105879071918,37
Prismatic Vista (repeat),squared,-0.044041909071261896,0.9569138532618195,60
Mana Crypt (repeat),squared,0.04312504628781036,1.0440684435712146,15
Trinket Mage (repeat),squared,-0.04312294362442423,0.9577936282080418,85
Seachrome Coast (repeat),squared,0.04301396321555654,1.0439524716822355,63
Descendant of Storms (repeat),squared,0.04292106183511463,1.0438554915613638,21
Counterspell (repeat),squared,0.04170485170611446,1.0425867156447692,136
Wheel of Fortune (repeat),squared,0.040752073521319675,1.0415938348390423,130
Mishra's Bauble (repeat),squared,-0.03924866773602096,0.9615115825076789,68
Get Lost (repeat),squared,-0.038477954915682226,0.9622529174526989,49
"Oko, Thief of Crowns (repeat)",squared,-0.03819658777748343,0.9625237018954415,100
Fiery Confluence (repeat),squared,-0.037677889441619664,0.9630230908427554,57
Force of Will (repeat),squared,-0.03751733143615084,0.9631777243229309,146
Inspiring Vantage (repeat),squared,-0.037430167958022224,0.963261681902403,11
Zagoth Triome (repeat),squared,0.03718773936302091,1.0378878549533446,35
Mind Twist (repeat),squared,0.03715151247146543,1.0378502561836238,63
Grief (repeat),squared,-0.035729819614833354,0.9649009555804708,50
Mana Vault (repeat),squared,0.03486601100614945,1.0354809564526806,11
Containment Priest (repeat),squared,-0.034776965420814765,0.9658208036737684,37
Celestial Colonnade (repeat),squared,0.03394756647039136,1.0345303612276624,52
"Tamiyo, Collector of Tales (repeat)",squared,-0.03393352210774076,0.9666357624096897,79
Fiery Islet (repeat),squared,0.03071012876656502,1.0311865492425099,79
Lion's Eye Diamond (repeat),squared,0.030311982511881632,1.0307760679012758,161
Figure of Destiny (repeat),squared,-0.03027935736936229,0.9701744703006674,30
Staff of the Storyteller (repeat),squared,-0.027220622719340126,0.973146519607469,32
Snapcaster Mage (repeat),squared,0.02680562808082274,1.0271681307179132,84
Robber of the Rich (repeat),squared,0.026160040893927268,1.0265052181408916,39
"Thalia, Guardian of Thraben (repeat)",squared,-0.02613233728171384,0.974206157282977,22
Creeping Tar Pit (repeat),squared,0.024844470749648753,1.025155666432569,44
Chrome Host Seedshark (repeat),squared,-0.024468123950855503,0.9758287939892452,77
Floodfarm Verge (repeat),squared,-0.024256189084100106,0.9760356280515758,25
Dismember (repeat),squared,-0.023942654237352732,0.9763416972118033,91
Miscalculation (repeat),squared,0.023775107121537475,1.024059988193375,130
Unholy Heat (repeat),squared,0.021808594843135926,1.0220481404627517,38
Splitskin Doll (repeat),squared,0.021772319934468615,1.0220110664322353,17
Chromatic Star (repeat),squared,-0.020299060013363058,0.9799055789070097,72
"Sheoldred, the Apocalypse (repeat)",squared,-0.020094674942865945,0.9801058774461534,100
Mox Sapphire (repeat),squared,0.01944474932447515,1.0196350297801577,11
Pest Infestation (repeat),squared,0.01912972006875561,1.0193138655063476,74
"Takenuma, Abandoned Mire (repeat)",squared,-0.01892104312876074,0.9812568361538818,34
Hallowed Fountain (repeat),squared,0.017447298761465144,1.0176003919365963,73
